1,French startup Zenaton raised $2.35 million from Accel and Point Nine Capital  with the Slack Fund  Kima Ventures  Julien Lemoine and Francis Nappez also participating.
1,Founded by Dutch entrepreneurs almost 10 years ago  Roamler has established its leadership in retail  serving clients including Unilever  P&G and Red Bull  through a community of mobile users who earn money performing tasks in stores.
1,Helpling  the Rocket Internet-founded company that lets you book a range of home services online  is disclosing €10 million in new funding.
1,Sabre Airline Solutions said using Adyen boosted conversion rates in Mexico 8%.
1,Stockholm’s Kry picks up $317M for telehealth
1,Beginning a new era in its global quest to enable superior sound experiences across all content and devices  Swedish sound pioneer Dirac has announced the completion of a direct share equity issue that raised $17.73-million USD (150 MSEK) from new investor TIN Fonder and current investor DIG Investment.
1,According to Dirac CEO Peter Friedrichsen  this new round of fundraising brings the company’s total valuation to just under $142.2 million.
1,The firm counts Rolls Royce  BMW  Onkyo  Pioneer  Kilpsch  and ASUS amongst its client base  and has stuck deals with semiconductor and middleware companies including NXP  Analog Devices (ADI)  and CRI Middleware to have Dirac audio directly integrated into chipsets and platforms.
1,Dogger Bank Wind Farm Project Director  Steve Wilson  said: “This tier one contract with the Sif Group and Smulders is the final one to be confirmed by Dogger Bank Wind Farm for the first two phases  and marks a significant milestone for the project.
1,Zenaton  a cloud-based developer tool startup that makes building workflows easy  today announced a €2 million seed investment led by Accel and Point Nine Capital  with participation from the Slack Fund  Kima Ventures  and business angels including Julien Lemoine  CTO and co-founder of Algolia  and Francis Nappez  CTO and co-founder of BlaBlaCar.
1,Adyen’s aggressive year of client and technology additions has been capped off by adding McDonald’s to its network  bringing in a merchant with a huge appetite for streamlined app-driven transactions.
1,According to sources  however  the new funding gives Helpling a significantly lower valuation than it attained during its previously disclosed $45 million (~€42m) Series B in March 2015.
1,Many of Europe’s leading logistics providers are also choosing Shippeo’s visibility platform  including Serbian Milsped Group  Dutch Ewals Cargo Care and Redspher.
1,Stockholm-based telehealth provider Kry raised 262 million euros ($317 million) in a Series D funding round led by CPP Investments and Fidelity Management & Research.
1,Among the first merchants benefitting from Adyen's acquiring offering are Foodics  Fabergé and HMSHost International.
1,EVBox Group will supply Kingspan with just over 60 AC and DC charging stations to help the building materials manufacturer convert its corporate fleet to electric vehicles.
0,Last month  he was allowed to hand over a bunch of flowers to an employee who has been with Xeltis for 5 years.
0,For example  JavaScript Protection company  JScrambler offers:
0,The Seedrs page for Etergo is still live and indicates that the scooter was supposed to go into production by Q2 2018.
0,Fastned CEO Michel Langsall says that “hundreds of these sites” are still in demand in the UK and that the company wants to enter and remain in talks with landowners and partners.
0,In the first fixture of the day (June 9) at Kiel T10 league  PSV Hann Munden will square off against VFB Fallersleben.
0,Many of them have held onto their shares since 2017  hoping to get their hands on the swanky App Scooters promised by Etergo.
0,Shippeo has built a leading  real-time visibility solution in Europe  serving a market that is one of the fastest-growing sub-sectors of the supply-chain software market.
0,We are convinced she will effectively lead our team in London and realise our intended expansion in the UK together with the great team that has already proven ParkBee is in an excellent position to create substantial value for real estate owners and consumers.
0,Further details about Jscrambler’s behavior-based Magecart mitigation technology can be found in this info sheet .
0,It was particularly bad timing for Blacklane  considering that in the lead up to the pandemic  it looked to be on course to turn a profit on its focused model.
0,Helpling  a platform for cleaners  and courier service Stuart both scored one out of 10  followed by cab service Uber  food delivery spinoff Uber Eats and odd-jobs app TaskRabbit  each with two points.
0,OZ Architecture is excited to see the multi-family  mixed-use project come to life.
0,The new Shippeo mobile application features include:
0,This article was provided by JScrambler.
0,Truecaller India MD Rishit Jhunjhunwala said the company is committed to extending help to those who are on the frontlines and to communities.
0,According to the press release  there will be a MapMyIndia banner inside the Truecaller app  which will contain information about COVID-19-related healthcare facilities.
